source,destination,edgeContent,timestamp,edgeType
Gol8c0QWRk2pOxR,BenCaspit,https://twitter.com/Gol8c0QWRk2pOxR/status/1639899364595314688,2023-03-26T07:57:31.000Z,retweet
DanielYefet1,GadiTaub1,https://twitter.com/DanielYefet1/status/1639899111678722048,2023-03-26T07:56:30.000Z,retweet
Roi_,Roi_,https://twitter.com/Roi_/status/1639898545544101889,2023-03-26T07:54:15.000Z,retweet
Roi_,itamarbengvir,https://twitter.com/Roi_/status/1639898545544101889,2023-03-26T07:54:15.000Z,mention
Rutyruty6,tamnuniter,https://twitter.com/Rutyruty6/status/1639898486081572865,2023-03-26T07:54:01.000Z,retweet
ShlmLdrmn,FakeNitzanShai,https://twitter.com/ShlmLdrmn/status/1639898312106033152,2023-03-26T07:53:20.000Z,retweet
Revital_Aviv,mmaor111,https://twitter.com/Revital_Aviv/status/1639898043339141123,2023-03-26T07:52:16.000Z,retweet
b_vof1,mmaor111,https://twitter.com/b_vof1/status/1639896942011457536,2023-03-26T07:47:53.000Z,retweet
I0m9qt1TjMsC8Yd,tallevram,https://twitter.com/I0m9qt1TjMsC8Yd/status/1639896879390511107,2023-03-26T07:47:38.000Z,reply
shshshsh0808,davidbitan,https://twitter.com/shshshsh0808/status/1639895807770984448,2023-03-26T07:43:23.000Z,reply
shshshsh0808,MPaperni,https://twitter.com/shshshsh0808/status/1639895807770984448,2023-03-26T07:43:23.000Z,mention
nir_dotan,davidbitan,https://twitter.com/nir_dotan/status/1639895144374714369,2023-03-26T07:40:44.000Z,reply
nir_dotan,yoavgallant,https://twitter.com/nir_dotan/status/1639895144374714369,2023-03-26T07:40:44.000Z,mention
pPiKJKsGSsaxbpQ,atikt73,https://twitter.com/pPiKJKsGSsaxbpQ/status/1639894246604906499,2023-03-26T07:37:10.000Z,retweet
Mrjikx9JLOTen7q,mmaor111,https://twitter.com/Mrjikx9JLOTen7q/status/1639894170704674817,2023-03-26T07:36:52.000Z,retweet
israelit2009,benirabin,https://twitter.com/israelit2009/status/1639894061329833984,2023-03-26T07:36:26.000Z,retweet
maorlatips,davidbitan,https://twitter.com/maorlatips/status/1639893861722996738,2023-03-26T07:35:39.000Z,reply
maorlatips,yoavgallant,https://twitter.com/maorlatips/status/1639893861722996738,2023-03-26T07:35:39.000Z,mention
YylYzhq,davidbitan,https://twitter.com/YylYzhq/status/1639893751018528768,2023-03-26T07:35:12.000Z,reply
YylYzhq,yoavgallant,https://twitter.com/YylYzhq/status/1639893751018528768,2023-03-26T07:35:12.000Z,mention
theking9505,Ofer_binshtok,https://twitter.com/theking9505/status/1639893727828164608,2023-03-26T07:35:07.000Z,reply
srdry3,davidbitan,https://twitter.com/srdry3/status/1639893562924883969,2023-03-26T07:34:27.000Z,reply
srdry3,yoavgallant,https://twitter.com/srdry3/status/1639893562924883969,2023-03-26T07:34:27.000Z,mention
EdenFurman1,BenCaspit,https://twitter.com/EdenFurman1/status/1639893510424780801,2023-03-26T07:34:15.000Z,retweet
michal_chen,RackMada,https://twitter.com/michal_chen/status/1639892419977027584,2023-03-26T07:29:55.000Z,reply
michal_chen,ido_blank,https://twitter.com/michal_chen/status/1639892419977027584,2023-03-26T07:29:55.000Z,mention
Z87362157,MotiY18,https://twitter.com/Z87362157/status/1639892208336642049,2023-03-26T07:29:04.000Z,retweet
reuven_bohbot,mmaor111,https://twitter.com/reuven_bohbot/status/1639891905214402561,2023-03-26T07:27:52.000Z,retweet
nfY2pAnjAn4w38O,davidbitan,https://twitter.com/nfY2pAnjAn4w38O/status/1639890702304702464,2023-03-26T07:23:05.000Z,reply
nfY2pAnjAn4w38O,yoavgallant,https://twitter.com/nfY2pAnjAn4w38O/status/1639890702304702464,2023-03-26T07:23:05.000Z,mention
chitowngirl1982,benirabin,https://twitter.com/chitowngirl1982/status/1639890702061518849,2023-03-26T07:23:05.000Z,retweet
TsamirMoshe,N12News,https://twitter.com/TsamirMoshe/status/1639890674110672896,2023-03-26T07:22:59.000Z,retweet
TsamirMoshe,ndvori,https://twitter.com/TsamirMoshe/status/1639890674110672896,2023-03-26T07:22:59.000Z,mention
I_am_Dov,dudiamsalem,https://twitter.com/I_am_Dov/status/1639890618133487617,2023-03-26T07:22:45.000Z,reply
JANE_DO_1975,benirabin,https://twitter.com/JANE_DO_1975/status/1639890380882685952,2023-03-26T07:21:49.000Z,retweet
AlonaFriedman7,DaphnaLiel,https://twitter.com/AlonaFriedman7/status/1639889840463331328,2023-03-26T07:19:40.000Z,retweet
rdwm_s,ItzhackH,https://twitter.com/rdwm_s/status/1639889189394079744,2023-03-26T07:17:05.000Z,retweet
MlkyNyg,YuliEdelstein,https://twitter.com/MlkyNyg/status/1639889064638791681,2023-03-26T07:16:35.000Z,reply
nadav_peretzz,michelletelaviv,https://twitter.com/nadav_peretzz/status/1639889004584742913,2023-03-26T07:16:21.000Z,retweet
nadav_peretzz,davidbitan,https://twitter.com/nadav_peretzz/status/1639889004584742913,2023-03-26T07:16:21.000Z,mention
shompallbi,FakeNitzanShai,https://twitter.com/shompallbi/status/1639888997777387523,2023-03-26T07:16:19.000Z,retweet
ELY19842021,BenCaspit,https://twitter.com/ELY19842021/status/1639888324151201792,2023-03-26T07:13:38.000Z,retweet
shoshlev1,davidbitan,https://twitter.com/shoshlev1/status/1639888314655277056,2023-03-26T07:13:36.000Z,reply
shoshlev1,yoavgallant,https://twitter.com/shoshlev1/status/1639888314655277056,2023-03-26T07:13:36.000Z,mention
TsamirMoshe,BenCaspit,https://twitter.com/TsamirMoshe/status/1639888111118299137,2023-03-26T07:12:47.000Z,retweet
LiatTurgeman,GadiTaub1,https://twitter.com/LiatTurgeman/status/1639887580660482048,2023-03-26T07:10:41.000Z,retweet
rakyamin48,YinonMagal,https://twitter.com/rakyamin48/status/1639886985404862465,2023-03-26T07:08:19.000Z,reply
Ofirizhaki,FakeNitzanShai,https://twitter.com/Ofirizhaki/status/1639886503760343045,2023-03-26T07:06:24.000Z,retweet
EyalThe,erlichya,https://twitter.com/EyalThe/status/1639886234657992705,2023-03-26T07:05:20.000Z,retweet
itairon1,FakeNitzanShai,https://twitter.com/itairon1/status/1639886008614281219,2023-03-26T07:04:26.000Z,retweet
nepton1970,davidbitan,https://twitter.com/nepton1970/status/1639885386456367106,2023-03-26T07:01:58.000Z,reply
nepton1970,yoavgallant,https://twitter.com/nepton1970/status/1639885386456367106,2023-03-26T07:01:58.000Z,mention
UjcdMWTzdroOXwD,michelletelaviv,https://twitter.com/UjcdMWTzdroOXwD/status/1639884909803077632,2023-03-26T07:00:04.000Z,retweet
UjcdMWTzdroOXwD,davidbitan,https://twitter.com/UjcdMWTzdroOXwD/status/1639884909803077632,2023-03-26T07:00:04.000Z,mention
EKuznits,benirabin,https://twitter.com/EKuznits/status/1639884162545991680,2023-03-26T06:57:06.000Z,reply
ArmyofJustice2,yoavgallant,https://twitter.com/ArmyofJustice2/status/1639883981939175425,2023-03-26T06:56:23.000Z,mention
ArmyofJustice2,YuliEdelstein,https://twitter.com/ArmyofJustice2/status/1639883981939175425,2023-03-26T06:56:23.000Z,mention
ArmyofJustice2,NirBarkat,https://twitter.com/ArmyofJustice2/status/1639883981939175425,2023-03-26T06:56:23.000Z,mention
drorr6273,MotiY18,https://twitter.com/drorr6273/status/1639883493889982464,2023-03-26T06:54:27.000Z,retweet
nadav_peretzz,FakeNitzanShai,https://twitter.com/nadav_peretzz/status/1639882898940592129,2023-03-26T06:52:05.000Z,retweet
yhztz,asyossi,https://twitter.com/yhztz/status/1639882442688348160,2023-03-26T06:50:16.000Z,retweet
mmaor111,tmarirojer,https://twitter.com/mmaor111/status/1639882185451753474,2023-03-26T06:49:15.000Z,reply
R431___,motiohana1,https://twitter.com/R431___/status/1639882124353232896,2023-03-26T06:49:00.000Z,retweet
R431___,davidbitan,https://twitter.com/R431___/status/1639882124353232896,2023-03-26T06:49:00.000Z,mention
HnnyQb,ItzhackH,https://twitter.com/HnnyQb/status/1639880586520133633,2023-03-26T06:42:53.000Z,retweet
shaycohen91,FakeNitzanShai,https://twitter.com/shaycohen91/status/1639880360723972096,2023-03-26T06:42:00.000Z,retweet
elonakitron2,N12News,https://twitter.com/elonakitron2/status/1639880213029957632,2023-03-26T06:41:24.000Z,retweet
elonakitron2,ndvori,https://twitter.com/elonakitron2/status/1639880213029957632,2023-03-26T06:41:24.000Z,mention
PsvdTt7EDgnSnHc,IsviHelen,https://twitter.com/PsvdTt7EDgnSnHc/status/1639879997212041216,2023-03-26T06:40:33.000Z,reply
PsvdTt7EDgnSnHc,yoavgallant,https://twitter.com/PsvdTt7EDgnSnHc/status/1639879997212041216,2023-03-26T06:40:33.000Z,mention
Michelouaknine,NoaLavi6,https://twitter.com/Michelouaknine/status/1639879907667857408,2023-03-26T06:40:12.000Z,retweet
b_vof1,michelletelaviv,https://twitter.com/b_vof1/status/1639879864168636417,2023-03-26T06:40:01.000Z,retweet
b_vof1,davidbitan,https://twitter.com/b_vof1/status/1639879864168636417,2023-03-26T06:40:01.000Z,mention
HnnyQb,GadiTaub1,https://twitter.com/HnnyQb/status/1639879595355693057,2023-03-26T06:38:57.000Z,retweet
Michelouaknine,michelletelaviv,https://twitter.com/Michelouaknine/status/1639879566066958339,2023-03-26T06:38:50.000Z,retweet
Michelouaknine,davidbitan,https://twitter.com/Michelouaknine/status/1639879566066958339,2023-03-26T06:38:50.000Z,mention
Arie123123123,BibasHaim,https://twitter.com/Arie123123123/status/1639879142131867650,2023-03-26T06:37:09.000Z,reply
Datiayaar,camper120,https://twitter.com/Datiayaar/status/1639878903601803264,2023-03-26T06:36:12.000Z,reply
Alexshach,michelletelaviv,https://twitter.com/Alexshach/status/1639878837554094080,2023-03-26T06:35:57.000Z,reply
Alexshach,davidbitan,https://twitter.com/Alexshach/status/1639878837554094080,2023-03-26T06:35:57.000Z,mention
traderofmonte,davidbitan,https://twitter.com/traderofmonte/status/1639878581089124354,2023-03-26T06:34:55.000Z,reply
traderofmonte,yoavgallant,https://twitter.com/traderofmonte/status/1639878581089124354,2023-03-26T06:34:55.000Z,mention
Datiayaar,Itai_Leshem,https://twitter.com/Datiayaar/status/1639878373143920640,2023-03-26T06:34:06.000Z,reply
MorKrmy,radio103fm,https://twitter.com/MorKrmy/status/1639878308669128707,2023-03-26T06:33:50.000Z,reply
MorKrmy,TallyGotliv,https://twitter.com/MorKrmy/status/1639878308669128707,2023-03-26T06:33:50.000Z,mention
MorKrmy,nissim_mishal,https://twitter.com/MorKrmy/status/1639878308669128707,2023-03-26T06:33:50.000Z,mention
Bond7770000,atikt73,https://twitter.com/Bond7770000/status/1639877461180596225,2023-03-26T06:30:28.000Z,retweet
GilboaAsaf,benirabin,https://twitter.com/GilboaAsaf/status/1639877383380426752,2023-03-26T06:30:10.000Z,retweet
morann01,BenCaspit,https://twitter.com/morann01/status/1639877273045041152,2023-03-26T06:29:43.000Z,retweet
TalAngel1,davidbitan,https://twitter.com/TalAngel1/status/1639876972997144576,2023-03-26T06:28:32.000Z,reply
TalAngel1,yoavgallant,https://twitter.com/TalAngel1/status/1639876972997144576,2023-03-26T06:28:32.000Z,mention
LlwpZywn,michelletelaviv,https://twitter.com/LlwpZywn/status/1639876740204855296,2023-03-26T06:27:36.000Z,retweet
LlwpZywn,davidbitan,https://twitter.com/LlwpZywn/status/1639876740204855296,2023-03-26T06:27:36.000Z,mention
HacohenLaw,BenCaspit,https://twitter.com/HacohenLaw/status/1639875720951234569,2023-03-26T06:23:33.000Z,retweet
0L1uSQi9lQuFjF5,davidbitan,https://twitter.com/0L1uSQi9lQuFjF5/status/1639875387277582337,2023-03-26T06:22:14.000Z,reply
0L1uSQi9lQuFjF5,yoavgallant,https://twitter.com/0L1uSQi9lQuFjF5/status/1639875387277582337,2023-03-26T06:22:14.000Z,mention
YaminShimon,yoavgallant,https://twitter.com/YaminShimon/status/1639874959911657473,2023-03-26T06:20:32.000Z,reply
hazoreket,davidbitan,https://twitter.com/hazoreket/status/1639874927346982912,2023-03-26T06:20:24.000Z,reply
hazoreket,yoavgallant,https://twitter.com/hazoreket/status/1639874927346982912,2023-03-26T06:20:24.000Z,mention
yotam_heb,michelletelaviv,https://twitter.com/yotam_heb/status/1639874547137609729,2023-03-26T06:18:54.000Z,retweet
yotam_heb,davidbitan,https://twitter.com/yotam_heb/status/1639874547137609729,2023-03-26T06:18:54.000Z,mention
Joe34589471,BenCaspit,https://twitter.com/Joe34589471/status/1639874447409659904,2023-03-26T06:18:30.000Z,retweet
likud20200,davidbitan,https://twitter.com/likud20200/status/1639874131675037699,2023-03-26T06:17:15.000Z,reply
likud20200,yoavgallant,https://twitter.com/likud20200/status/1639874131675037699,2023-03-26T06:17:15.000Z,mention
YigalBen3,Lee_malach,https://twitter.com/YigalBen3/status/1639874006684663811,2023-03-26T06:16:45.000Z,reply
ildemall,yoavgallant,https://twitter.com/ildemall/status/1639873725775355905,2023-03-26T06:15:38.000Z,mention
CASTIELA01,davidbenguryon,https://twitter.com/CASTIELA01/status/1639873707081363458,2023-03-26T06:15:33.000Z,reply
mayabazov18,GadiTaub1,https://twitter.com/mayabazov18/status/1639873331426934785,2023-03-26T06:14:04.000Z,retweet
relz71,MotiY18,https://twitter.com/relz71/status/1639872973879345156,2023-03-26T06:12:38.000Z,retweet
NEMURITORUL777,N12News,https://twitter.com/NEMURITORUL777/status/1639872900810301440,2023-03-26T06:12:21.000Z,retweet
NEMURITORUL777,ndvori,https://twitter.com/NEMURITORUL777/status/1639872900810301440,2023-03-26T06:12:21.000Z,mention
WhilleTrue,AmitEvenTal,https://twitter.com/WhilleTrue/status/1639872691552530432,2023-03-26T06:11:31.000Z,retweet
WhilleTrue,kobicoen1,https://twitter.com/WhilleTrue/status/1639872691552530432,2023-03-26T06:11:31.000Z,mention
AmitEvenTal,kobicoen1,https://twitter.com/AmitEvenTal/status/1639872642776723456,2023-03-26T06:11:20.000Z,reply
AmitEvenTal,WhilleTrue,https://twitter.com/AmitEvenTal/status/1639872642776723456,2023-03-26T06:11:20.000Z,mention
R9q9MtYtTtOVS1X,Wq0oQJmUSfZunt5,https://twitter.com/R9q9MtYtTtOVS1X/status/1639872189473144832,2023-03-26T06:09:31.000Z,reply
R9q9MtYtTtOVS1X,netanyahu,https://twitter.com/R9q9MtYtTtOVS1X/status/1639872189473144832,2023-03-26T06:09:31.000Z,mention
Yossi622,FakeNitzanShai,https://twitter.com/Yossi622/status/1639872127309422600,2023-03-26T06:09:17.000Z,retweet
jango30000,MotiY18,https://twitter.com/jango30000/status/1639872104467144704,2023-03-26T06:09:11.000Z,retweet
CohenZuri,mmoti68,https://twitter.com/CohenZuri/status/1639871866138513408,2023-03-26T06:08:14.000Z,retweet
eupheu,tmizracx,https://twitter.com/eupheu/status/1639871585279438849,2023-03-26T06:07:07.000Z,reply
NHpwth,MotiY18,https://twitter.com/NHpwth/status/1639871553922842626,2023-03-26T06:07:00.000Z,retweet
elisulam,N12News,https://twitter.com/elisulam/status/1639871433944846338,2023-03-26T06:06:31.000Z,retweet
elisulam,ndvori,https://twitter.com/elisulam/status/1639871433944846338,2023-03-26T06:06:31.000Z,mention
Elonmus66332020,GadiTaub1,https://twitter.com/Elonmus66332020/status/1639871372955381762,2023-03-26T06:06:17.000Z,retweet
jango30000,ItzhackH,https://twitter.com/jango30000/status/1639871132735094785,2023-03-26T06:05:20.000Z,retweet
mnwn66532875604,Roi_,https://twitter.com/mnwn66532875604/status/1639871072790036484,2023-03-26T06:05:05.000Z,reply
mnwn66532875604,orlybarlev,https://twitter.com/mnwn66532875604/status/1639871072790036484,2023-03-26T06:05:05.000Z,mention
_Mintus_Y,Roy_Iddan,https://twitter.com/_Mintus_Y/status/1639870953877389312,2023-03-26T06:04:37.000Z,reply
uriyul,TobyStupp,https://twitter.com/uriyul/status/1639870806179168259,2023-03-26T06:04:02.000Z,reply
uriyul,sefiova,https://twitter.com/uriyul/status/1639870806179168259,2023-03-26T06:04:02.000Z,mention
SK4MoYqTAJNeRdW,michelletelaviv,https://twitter.com/SK4MoYqTAJNeRdW/status/1639870730539089923,2023-03-26T06:03:44.000Z,retweet
SK4MoYqTAJNeRdW,davidbitan,https://twitter.com/SK4MoYqTAJNeRdW/status/1639870730539089923,2023-03-26T06:03:44.000Z,mention
eitan_il,AmitmizrA,https://twitter.com/eitan_il/status/1639870522115731457,2023-03-26T06:02:54.000Z,retweet
YYanivos,michelletelaviv,https://twitter.com/YYanivos/status/1639870330020810754,2023-03-26T06:02:08.000Z,retweet
YYanivos,davidbitan,https://twitter.com/YYanivos/status/1639870330020810754,2023-03-26T06:02:08.000Z,mention
Sanson1995,michelletelaviv,https://twitter.com/Sanson1995/status/1639870056174694401,2023-03-26T06:01:03.000Z,retweet
Sanson1995,davidbitan,https://twitter.com/Sanson1995/status/1639870056174694401,2023-03-26T06:01:03.000Z,mention
shpigelk,MotiY18,https://twitter.com/shpigelk/status/1639869871524655105,2023-03-26T06:00:19.000Z,retweet
NiRBexz0nilg0CM,BenCaspit,https://twitter.com/NiRBexz0nilg0CM/status/1639869596525121536,2023-03-26T05:59:13.000Z,retweet
NhmyRp,MotiY18,https://twitter.com/NhmyRp/status/1639869020533846018,2023-03-26T05:56:56.000Z,reply
YaminShimon,MiriBarbi,https://twitter.com/YaminShimon/status/1639868750450008064,2023-03-26T05:55:52.000Z,reply
DwytsZwhr,FakeNitzanShai,https://twitter.com/DwytsZwhr/status/1639868716392280065,2023-03-26T05:55:43.000Z,retweet
LielNirko,barak_ehud,https://twitter.com/LielNirko/status/1639868224702382084,2023-03-26T05:53:46.000Z,reply
IshayFridman,sefiova,https://twitter.com/IshayFridman/status/1639889531435462656,2023-03-26T07:18:26.000Z,quote
rozrozelad,erlichya,https://twitter.com/rozrozelad/status/1639867534332575744,2023-03-26T05:51:02.000Z,retweet
Z87362157,michelletelaviv,https://twitter.com/Z87362157/status/1639867203225804801,2023-03-26T05:49:43.000Z,retweet
Z87362157,davidbitan,https://twitter.com/Z87362157/status/1639867203225804801,2023-03-26T05:49:43.000Z,mention
Elevy19,N12News,https://twitter.com/Elevy19/status/1639867153145909249,2023-03-26T05:49:31.000Z,retweet
Elevy19,ndvori,https://twitter.com/Elevy19/status/1639867153145909249,2023-03-26T05:49:31.000Z,mention
bateldabah16,Ani_Rini_,https://twitter.com/bateldabah16/status/1639866961772306432,2023-03-26T05:48:45.000Z,reply
ofeka_dev,N12News,https://twitter.com/ofeka_dev/status/1639866647379845120,2023-03-26T05:47:30.000Z,retweet
ofeka_dev,ndvori,https://twitter.com/ofeka_dev/status/1639866647379845120,2023-03-26T05:47:30.000Z,mention
pug_in_the_city,Ani_Rini_,https://twitter.com/pug_in_the_city/status/1639866416248545285,2023-03-26T05:46:35.000Z,reply
VardaAdika,lirishavit,https://twitter.com/VardaAdika/status/1639865870984916993,2023-03-26T05:44:25.000Z,reply
VardaAdika,ShikmaBressler,https://twitter.com/VardaAdika/status/1639865870984916993,2023-03-26T05:44:25.000Z,mention
YossiRaz27,dudiamsalem,https://twitter.com/YossiRaz27/status/1639865421669990401,2023-03-26T05:42:38.000Z,reply
gr1AMUT7CFYdIZU,davidbitan,https://twitter.com/gr1AMUT7CFYdIZU/status/1639865391093542913,2023-03-26T05:42:31.000Z,reply
gr1AMUT7CFYdIZU,yoavgallant,https://twitter.com/gr1AMUT7CFYdIZU/status/1639865391093542913,2023-03-26T05:42:31.000Z,mention
mhalachy,BenCaspit,https://twitter.com/mhalachy/status/1639864828100575235,2023-03-26T05:40:16.000Z,retweet
natan_sadot,N12News,https://twitter.com/natan_sadot/status/1639864701646503936,2023-03-26T05:39:46.000Z,retweet
natan_sadot,ndvori,https://twitter.com/natan_sadot/status/1639864701646503936,2023-03-26T05:39:46.000Z,mention
Kerenbarnea1,davidbitan,https://twitter.com/Kerenbarnea1/status/1639864507391528961,2023-03-26T05:39:00.000Z,reply
Kerenbarnea1,yoavgallant,https://twitter.com/Kerenbarnea1/status/1639864507391528961,2023-03-26T05:39:00.000Z,mention
MrrhP,DayanTalia,https://twitter.com/MrrhP/status/1639864426030329859,2023-03-26T05:38:41.000Z,reply
NadavPressman,AlonaMiryam,https://twitter.com/NadavPressman/status/1639864189542957060,2023-03-26T05:37:44.000Z,reply
NadavPressman,davidbitan,https://twitter.com/NadavPressman/status/1639864189542957060,2023-03-26T05:37:44.000Z,mention
hadasyehezkely1,Liranics,https://twitter.com/hadasyehezkely1/status/1639864102339108864,2023-03-26T05:37:23.000Z,reply
hadasyehezkely1,YinonMagal,https://twitter.com/hadasyehezkely1/status/1639864102339108864,2023-03-26T05:37:23.000Z,mention
1eC7uQKWm4vsGPq,yaircherki,https://twitter.com/1eC7uQKWm4vsGPq/status/1639863418428567553,2023-03-26T05:34:40.000Z,reply
22t3L2loBxjE72N,davidbitan,https://twitter.com/22t3L2loBxjE72N/status/1639863258424147969,2023-03-26T05:34:02.000Z,reply
22t3L2loBxjE72N,yoavgallant,https://twitter.com/22t3L2loBxjE72N/status/1639863258424147969,2023-03-26T05:34:02.000Z,mention
arnon_oren,MotiY18,https://twitter.com/arnon_oren/status/1639863078744477696,2023-03-26T05:33:19.000Z,reply
Oren62578603,yoavgallant,https://twitter.com/Oren62578603/status/1639862918555500544,2023-03-26T05:32:41.000Z,reply
itzik7045,asyossi,https://twitter.com/itzik7045/status/1639862912478068737,2023-03-26T05:32:40.000Z,retweet
NOGATAN,JoshBreiner,https://twitter.com/NOGATAN/status/1639890017987207168,2023-03-26T07:20:22.000Z,quote
Yoav_Blum,TomerPersico,https://twitter.com/Yoav_Blum/status/1639890682419597313,2023-03-26T07:23:01.000Z,quote
hagitham,TomerL_1,https://twitter.com/hagitham/status/1639862048132571137,2023-03-26T05:29:14.000Z,reply
hezi1009,davidbitan,https://twitter.com/hezi1009/status/1639861761183563777,2023-03-26T05:28:05.000Z,reply
hezi1009,yoavgallant,https://twitter.com/hezi1009/status/1639861761183563777,2023-03-26T05:28:05.000Z,mention
srbigogmailcom1,igal_malka,https://twitter.com/srbigogmailcom1/status/1639860989637083136,2023-03-26T05:25:01.000Z,reply
srbigogmailcom1,BRONIA1955,https://twitter.com/srbigogmailcom1/status/1639860989637083136,2023-03-26T05:25:01.000Z,mention
542nory,a51LetvgkZzmWCw,https://twitter.com/542nory/status/1639860302693953538,2023-03-26T05:22:17.000Z,reply
542nory,gila050,https://twitter.com/542nory/status/1639860302693953538,2023-03-26T05:22:17.000Z,mention
BarelNana,Shutup100000,https://twitter.com/BarelNana/status/1639859921108754433,2023-03-26T05:20:46.000Z,reply
SIMON92338068,michelletelaviv,https://twitter.com/SIMON92338068/status/1639859830964854785,2023-03-26T05:20:25.000Z,reply
SIMON92338068,davidbitan,https://twitter.com/SIMON92338068/status/1639859830964854785,2023-03-26T05:20:25.000Z,mention
danmedalsy3,ramshefa,https://twitter.com/danmedalsy3/status/1639892023460208640,2023-03-26T07:28:20.000Z,quote
byeranby,BenCaspit,https://twitter.com/byeranby/status/1639859434191978497,2023-03-26T05:18:50.000Z,retweet
aki95050,MAYALEVIPERETZ,https://twitter.com/aki95050/status/1639859028288217090,2023-03-26T05:17:14.000Z,reply
ReichAlon,FelixKimLZ,https://twitter.com/ReichAlon/status/1639858857194274816,2023-03-26T05:16:33.000Z,reply
GanonDana,davidbitan,https://twitter.com/GanonDana/status/1639858567703416833,2023-03-26T05:15:24.000Z,reply
GanonDana,yoavgallant,https://twitter.com/GanonDana/status/1639858567703416833,2023-03-26T05:15:24.000Z,mention
VardaAdika,adin_dan,https://twitter.com/VardaAdika/status/1639858293458845697,2023-03-26T05:14:18.000Z,reply
VardaAdika,avidichter,https://twitter.com/VardaAdika/status/1639858293458845697,2023-03-26T05:14:18.000Z,mention
BRONIA1955,tomerr14,https://twitter.com/BRONIA1955/status/1639858234511982592,2023-03-26T05:14:04.000Z,retweet
BRONIA1955,shlomopolak580,https://twitter.com/BRONIA1955/status/1639858234511982592,2023-03-26T05:14:04.000Z,mention
hharush,YinonMagal,https://twitter.com/hharush/status/1639858069302550529,2023-03-26T05:13:25.000Z,reply
lyyt31400170,michelletelaviv,https://twitter.com/lyyt31400170/status/1639858061769621504,2023-03-26T05:13:23.000Z,reply
lyyt31400170,davidbitan,https://twitter.com/lyyt31400170/status/1639858061769621504,2023-03-26T05:13:23.000Z,mention
sha_shull,BenCaspit,https://twitter.com/sha_shull/status/1639858006346158080,2023-03-26T05:13:10.000Z,retweet
tomerr14,shlomopolak580,https://twitter.com/tomerr14/status/1639857895834632192,2023-03-26T05:12:44.000Z,reply
amarilis9191,michelletelaviv,https://twitter.com/amarilis9191/status/1639857679634931712,2023-03-26T05:11:52.000Z,retweet
amarilis9191,davidbitan,https://twitter.com/amarilis9191/status/1639857679634931712,2023-03-26T05:11:52.000Z,mention
GoldsteinYaron,BenCaspit,https://twitter.com/GoldsteinYaron/status/1639857369403256832,2023-03-26T05:10:38.000Z,retweet
8512cc615c684dd,BenCaspit,https://twitter.com/8512cc615c684dd/status/1639857212385361921,2023-03-26T05:10:01.000Z,retweet
Erez_Berman,benirabin,https://twitter.com/Erez_Berman/status/1639856592232275968,2023-03-26T05:07:33.000Z,retweet
Eyal369,elizipori,https://twitter.com/Eyal369/status/1639856541472894976,2023-03-26T05:07:21.000Z,retweet
michelletelaviv,davidbitan,https://twitter.com/michelletelaviv/status/1639855866877706240,2023-03-26T05:04:40.000Z,mention
Itzik65902650,a51LetvgkZzmWCw,https://twitter.com/Itzik65902650/status/1639855654029459456,2023-03-26T05:03:49.000Z,reply
ReuvenLurie1,FakeNitzanShai,https://twitter.com/ReuvenLurie1/status/1639855647465304065,2023-03-26T05:03:48.000Z,retweet
g__sharon,tamnuniter,https://twitter.com/g__sharon/status/1639855450291150848,2023-03-26T05:03:01.000Z,retweet
shalev_michal,gerevbarmocha,https://twitter.com/shalev_michal/status/1639855078969311235,2023-03-26T05:01:32.000Z,reply
RivaFas,benirabin,https://twitter.com/RivaFas/status/1639854905342013441,2023-03-26T05:00:51.000Z,retweet
Z87362157,FakeNitzanShai,https://twitter.com/Z87362157/status/1639854640790401025,2023-03-26T04:59:48.000Z,retweet
Moshech3,oshratlevy5,https://twitter.com/Moshech3/status/1639854377572630530,2023-03-26T04:58:45.000Z,reply
piniyamin,AlonaMiryam,https://twitter.com/piniyamin/status/1639854185234542596,2023-03-26T04:57:59.000Z,reply
piniyamin,davidbitan,https://twitter.com/piniyamin/status/1639854185234542596,2023-03-26T04:57:59.000Z,mention
zivalevy69,asyossi,https://twitter.com/zivalevy69/status/1639853654927712257,2023-03-26T04:55:52.000Z,retweet
oshratlevy5,srbigogmailcom1,https://twitter.com/oshratlevy5/status/1639853435221602304,2023-03-26T04:55:00.000Z,reply
Itzik65902650,AtoonDorit,https://twitter.com/Itzik65902650/status/1639853000586829825,2023-03-26T04:53:16.000Z,reply
Itzik65902650,AsherTurgeman11,https://twitter.com/Itzik65902650/status/1639853000586829825,2023-03-26T04:53:16.000Z,mention
meirohayon7777,meirohayon7777,https://twitter.com/meirohayon7777/status/1639852926171590658,2023-03-26T04:52:59.000Z,retweet
hmr_wy,davidbitan,https://twitter.com/hmr_wy/status/1639852888599023617,2023-03-26T04:52:50.000Z,reply
hmr_wy,yoavgallant,https://twitter.com/hmr_wy/status/1639852888599023617,2023-03-26T04:52:50.000Z,mention
GIlP8KZGH4TSrGA,FakeNitzanShai,https://twitter.com/GIlP8KZGH4TSrGA/status/1639852355335094272,2023-03-26T04:50:43.000Z,reply
GIlP8KZGH4TSrGA,davidbitan,https://twitter.com/GIlP8KZGH4TSrGA/status/1639852355335094272,2023-03-26T04:50:43.000Z,mention
dinadayan,AlonaMiryam,https://twitter.com/dinadayan/status/1639852083162537984,2023-03-26T04:49:38.000Z,retweet
